"","id","agencyID","Name.en","Name.lt","Description.en","Description.lt","version","uri","urn","isExternalReference","isFinal","validFrom","validTo","dsdRef"
"571","S3R190_M3110203","LSD","S3R190 - Number of groups in preschool education institutions","S3R190 - Grupiu skaicius ikimokyklinio ugdymo istaigose","Place of residence (2000 - 2018) (Was renewed: 2019-04-05)","Gyvenamoji vietove (2000 - 2018) (Atnaujinta: 2019-04-05)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R190_M3110203(1.0)",FALSE,FALSE,NA,NA,"M3110203"
"572","S3R191_M3110204_1","LSD","S3R191 - Number of groups for children educated under pre-primary education curricula","S3R191 - Grupiu vaikams, ugdomiems pagal priešmokyklinio ugdymo programas, skaicius","Place of residence | Type of educational institution (2000-2001 - 2018-2019) (Was renewed: 2019-04-05)","Gyvenamoji vietove | Mokymo istaigos tipas (2000-2001 - 2018-2019) (Atnaujinta: 2019-04-05)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R191_M3110204_1(1.0)",FALSE,FALSE,NA,NA,"M3110204_1"
"573","S3R304_M3010601_1","LSD","S3R304 - Deaths","S3R304 - Mirusieji","Administrative territory (1994 - 2018) (Was renewed: 2019-04-10)","Administracine teritorija (1994 - 2018) (Atnaujinta: 2019-04-10)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R304_M3010601_1(1.0)",FALSE,FALSE,NA,NA,"M3010601_1"
"574","S3R304_M3010609","LSD","S3R304 - Deaths","S3R304 - Mirusieji","Administrative territory | Age (5 year groups) | Sex (2000 - 2018) (Was renewed: 2019-04-11)","Administracine teritorija | Amžius (5 m. amžiaus grupes) | Lytis (2000 - 2018) (Atnaujinta: 2019-04-11)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R304_M3010609(1.0)",FALSE,FALSE,NA,NA,"M3010609"
"575","S3R305_M3110115","ŠITC","S3R305 - School-age children not attending school","S3R305 - Mokyklinio amžiaus vaikai, nesimokantys mokykloje","Administrative territory | Cause reason | Sex (2009-2010 - 2018-2019) (Was renewed: 2019-06-06)","Administracine teritorija | Lytis | Priežastis (2009-2010 - 2018-2019) (Atnaujinta: 2019-06-06)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ŠITC:S3R305_M3110115(1.0)",FALSE,FALSE,NA,NA,"M3110115"
"576","S3R305_M3110114","ŠITC","S3R305 - School-age children not attending school","S3R305 - Mokyklinio amžiaus vaikai, nesimokantys mokykloje","Age | Cause reason | Place of residence | Sex (2009-2010 - 2018-2019) (Was renewed: 2019-04-25)","Amžius | Gyvenamoji vietove | Lytis | Priežastis (2009-2010 - 2018-2019) (Atnaujinta: 2019-04-25)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ŠITC:S3R305_M3110114(1.0)",FALSE,FALSE,NA,NA,"M3110114"
"577","S3R306_M3110904","LSD","S3R306 - School expenditure","S3R306 - Mokyklu išlaidos","Education expenditure | Type of educational institution (2005 - 2017) (Was renewed: 2018-06-28)","Mokymo istaigos tipas | Švietimo išlaidos (2005 - 2017) (Atnaujinta: 2018-06-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R306_M3110904(1.0)",FALSE,FALSE,NA,NA,"M3110904"
"578","S3R307_M3110902","LSD","S3R307 - School funds and income","S3R307 - Mokyklu lešos ir pajamos","Source of financing | Type of educational institution (2003 - 2017) (Was renewed: 2018-10-09)","Finansavimo šaltinis | Mokymo istaigos tipas (2003 - 2017) (Atnaujinta: 2018-10-09)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R307_M3110902(1.0)",FALSE,FALSE,NA,NA,"M3110902"
"579","S3R308_M3110108_1","LSD","S3R308 - Number of educational institutions","S3R308 - Mokymo istaigu skaicius","Public / non-public establishment | Type of educational institution (1995-1996 - 2018-2019) (Was renewed: 2019-05-22)","Mokymo istaigos tipas | Valstybine / nevalstybine istaiga (1995-1996 - 2018-2019) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R308_M3110108_1(1.0)",FALSE,FALSE,NA,NA,"M3110108_1"
"580","S3R309_M3110102","LSD","S3R309 - Enrolment ratio","S3R309 - Mokymosi aprepties lygis","Level of education | Sex | Type (1996 - 2013) (Not be renewed)","Lytis | Švietimo lygmuo | Tipas (1996 - 2013) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R309_M3110102(1.0)",FALSE,FALSE,NA,NA,"M3110102"
"581","S3R309_M3110102_1","LSD","S3R309 - Enrolment ratio","S3R309 - Mokymosi aprepties lygis","Level of education | Sex | Type (2010 - 2018) (Was renewed: 2019-06-14)","Lytis | Švietimo lygmuo | Tipas (2010 - 2018) (Atnaujinta: 2019-06-14)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R309_M3110102_1(1.0)",FALSE,FALSE,NA,NA,"M3110102_1"
"582","S3R310_M3110119","LSD","S3R310 - Lifelong learning rate (of the population aged 25–64)","S3R310 - Mokymosi visa gyvenima lygis (25–64 metu amžiaus gyventoju)","Place of residence | Sex (1999 - 2018) (Was renewed: 2019-03-12)","Gyvenamoji vietove | Lytis (1999 - 2018) (Atnaujinta: 2019-03-12)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R310_M3110119(1.0)",FALSE,FALSE,NA,NA,"M3110119"
"583","S3R311_M3110103","LSD","S3R311 - Pupils and students who received education","S3R311 - Mokiniai ir studentai, igije išsilavinima","Education (1995 - 2018) (Was renewed: 2019-05-22)","Išsilavinimas (1995 - 2018) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R311_M3110103(1.0)",FALSE,FALSE,NA,NA,"M3110103"
"584","S3R312_M3110111","LSD","S3R312 - Pupils and students with a disability in educational institutions","S3R312 - Mokiniai ir studentai su negalia mokymosi istaigose","Type of educational institution (2004-2005 - 2018-2019) (Was renewed: 2019-05-22)","Mokymo istaigos tipas (2004-2005 - 2018-2019) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R312_M3110111(1.0)",FALSE,FALSE,NA,NA,"M3110111"
"585","S3R313_M3110802","LSD","S3R313 - Students in non-formal education institutions","S3R313 - Mokiniai neformaliojo švietimo istaigose","Education fields (2004 - 2018) (Was renewed: 2019-03-29)","Neformaliojo švietimo kryptys (2004 - 2018) (Atnaujinta: 2019-03-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R313_M3110802(1.0)",FALSE,FALSE,NA,NA,"M3110802"
"586","S3R314_M3110402","LSD","S3R314 - Pupils trying to enter vocational training institutions","S3R314 - Mokiniai, stojantys i profesinio mokymo istaigas","Graduated educational establishment (2000-2001 - 2018-2019) (Was renewed: 2019-04-26)","Baigta mokymo istaiga (2000-2001 - 2018-2019) (Atnaujinta: 2019-04-26)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R314_M3110402(1.0)",FALSE,FALSE,NA,NA,"M3110402"
"587","S3R315_M3110108_2","LSD","S3R315 - Number of pupils and students","S3R315 - Mokiniu ir studentu skaicius","Public / non-public establishment | Type of educational institution (1995-1996 - 2018-2019) (Was renewed: 2019-05-22)","Mokymo istaigos tipas | Valstybine / nevalstybine istaiga (1995-1996 - 2018-2019) (Atnaujinta: 2019-05-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R315_M3110108_2(1.0)",FALSE,FALSE,NA,NA,"M3110108_2"
"588","S3R316_M3060828","LSD","S3R316 - Gender pay gap","S3R316 - Moteru ir vyru darbo užmokescio atotrukis","Economic activity (NACE Rev. 1.1) (2002 - 2007) (Not be renewed)","Ekonomines veiklos rušis (EVRK 1.1 red.) (2002 - 2007) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R316_M3060828(1.0)",FALSE,FALSE,NA,NA,"M3060828"
"589","S3R316_M3060843","LSD","S3R316 - Gender pay gap","S3R316 - Moteru ir vyru darbo užmokescio atotrukis","Age of employee (2006 - 2017) (Was renewed: 2018-07-04)","Darbuotoju amžius (2006 - 2017) (Atnaujinta: 2018-07-04)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R316_M3060843(1.0)",FALSE,FALSE,NA,NA,"M3060843"
"590","S3R316_M3060841","LSD","S3R316 - Gender pay gap","S3R316 - Moteru ir vyru darbo užmokescio atotrukis","Economic activity (NACE Rev. 2) (2007 - 2017) (Was renewed: 2018-07-04)","Ekonomines veiklos rušis (EVRK 2 red.) (2007 - 2017) (Atnaujinta: 2018-07-04)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R316_M3060841(1.0)",FALSE,FALSE,NA,NA,"M3060841"
"591","S3R316_M3060821","LSD","S3R316 - Gender pay gap","S3R316 - Moteru ir vyru darbo užmokescio atotrukis","Total (2000 - 2007) (Not be renewed)","Suminis (2000 - 2007) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R316_M3060821(1.0)",FALSE,FALSE,NA,NA,"M3060821"
"592","S3R316_M3060842","LSD","S3R316 - Gender pay gap","S3R316 - Moteru ir vyru darbo užmokescio atotrukis","Sector (2006 - 2017) (Was renewed: 2018-07-04)","Sektorius (2006 - 2017) (Atnaujinta: 2018-07-04)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R316_M3060842(1.0)",FALSE,FALSE,NA,NA,"M3060842"
"593","S3R316_M3060844","LSD","S3R316 - Gender pay gap","S3R316 - Moteru ir vyru darbo užmokescio atotrukis","Working time duration (2007 - 2017) (Was renewed: 2018-07-04)","Darbo laiko trukme (2007 - 2017) (Atnaujinta: 2018-07-04)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R316_M3060844(1.0)",FALSE,FALSE,NA,NA,"M3060844"
"594","S3R317_M3150706","LSD","S3R317 - Proportion of women who had mammography or smear test","S3R317 - Moteru, kurioms atlikta mamografija ar gimdos kaklelio tepinelio tyrimas, dalis","Age | Type of test (2005 - 2005) (Not be renewed)","Amžius | Tyrimo rušis (2005 - 2005) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R317_M3150706(1.0)",FALSE,FALSE,NA,NA,"M3150706"
"595","S3R318_M3061313","LSD","S3R318 - Gross earnings (hourly) of female, compared to male, October (SES, every 4 year)","S3R318 - Moteru bruto darbo užmokestis (valandinis), palyginti su vyru, spalio men. (DUS tyrimas, kas 4 metai)","Age | Length of service in the enterprise (2006 - 2006) (Not be renewed)","Amžius | Darbo stažas toje imoneje (2006 - 2006) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R318_M3061313(1.0)",FALSE,FALSE,NA,NA,"M3061313"
"596","S3R319_M3130103_3","LSD","S3R319 - Number of museologists, tour guides, restorers and conservators","S3R319 - Muziejininku, ekskursiju vadovu, restauratoriu skaicius","Total (1991 - 2018) (Was renewed: 2019-06-14)","Suminis (1991 - 2018) (Atnaujinta: 2019-06-14)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R319_M3130103_3(1.0)",FALSE,FALSE,NA,NA,"M3130103_3"
"597","S3R320_M3130103_2","LSD","S3R320 - Number of exhibits stored in museums","S3R320 - Muziejuose saugomu eksponatu skaicius","Total (1991 - 2018) (Was renewed: 2019-04-25)","Suminis (1991 - 2018) (Atnaujinta: 2019-04-25)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R320_M3130103_2(1.0)",FALSE,FALSE,NA,NA,"M3130103_2"
"598","S3R321_M3130103_3","LSD","S3R321 - Number of museum visitors per 100 population","S3R321 - Muzieju lankytoju skaicius, tenkantis 100 gyventoju  ","Total (1991 - 2018) (Was renewed: 2019-06-14)","Suminis (1991 - 2018) (Atnaujinta: 2019-06-14)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R321_M3130103_3(1.0)",FALSE,FALSE,NA,NA,"M3130103_3"
"599","S3R322_M3130103_3","LSD","S3R322 - Museum staff","S3R322 - Muzieju darbuotojai","Total (1991 - 2018) (Was renewed: 2019-06-14)","Suminis (1991 - 2018) (Atnaujinta: 2019-06-14)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R322_M3130103_3(1.0)",FALSE,FALSE,NA,NA,"M3130103_3"
"600","S3R323_M3130110_2","LSD","S3R323 - Number of museum visitors","S3R323 - Muzieju lankytoju skaicius","Administrative territory (1991 - 2018) (Was renewed: 2019-04-25)","Administracine teritorija (1991 - 2018) (Atnaujinta: 2019-04-25)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R323_M3130110_2(1.0)",FALSE,FALSE,NA,NA,"M3130110_2"
"601","S3R324_M3130110_1","LSD","S3R324 - Number of museums","S3R324 - Muzieju skaicius","Administrative territory (1991 - 2018) (Was renewed: 2019-04-25)","Administracine teritorija (1991 - 2018) (Atnaujinta: 2019-04-25)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R324_M3130110_1(1.0)",FALSE,FALSE,NA,NA,"M3130110_1"
"602","S3R325_M3090404","LSD","S3R325 - Households possessing durable goods","S3R325 - Namu ukiai, turintys ilgalaikio naudojimo prietaisus","Durable goods | Expenditure deciles group (1996 - 2008) (Not be renewed)","Ilgalaikio naudojimo prietaisas | Išlaidu decilines grupes (1996 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R325_M3090404(1.0)",FALSE,FALSE,NA,NA,"M3090404"
"603","S3R325_M3090402","LSD","S3R325 - Households possessing durable goods","S3R325 - Namu ukiai, turintys ilgalaikio naudojimo prietaisus","Durable goods | Socioeconomic group of household head (1996 - 2008) (Not be renewed)","Ilgalaikio naudojimo prietaisas | Namu ukio galvos socialine-ekonomine grupe (1996 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R325_M3090402(1.0)",FALSE,FALSE,NA,NA,"M3090402"
"604","S3R325_M3090403","LSD","S3R325 - Households possessing durable goods","S3R325 - Namu ukiai, turintys ilgalaikio naudojimo prietaisus","Durable goods | Education of household head (1996 - 2008) (Not be renewed)","Ilgalaikio naudojimo prietaisas | Namu ukio galvos išsilavinimas (1996 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R325_M3090403(1.0)",FALSE,FALSE,NA,NA,"M3090403"
"605","S3R325_M3090401","LSD","S3R325 - Households possessing durable goods","S3R325 - Namu ukiai, turintys ilgalaikio naudojimo prietaisus","Durable goods | Place of residence (1996 - 2008) (Not be renewed)","Gyvenamoji vietove | Ilgalaikio naudojimo prietaisas (1996 - 2008) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R325_M3090401(1.0)",FALSE,FALSE,NA,NA,"M3090401"
"606","S3R326_M3230203","LSD","S3R326 - Change in the financial situation of households over the last 12 months","S3R326 - Namu ukiu finansines padeties pasikeitimas per praejusius 12 men.","Age | Trend (2001M05 - 2019M05) (Was renewed: 2019-05-29)","Amžius | Tendencijos kryptis (2001M05 - 2019M05) (Atnaujinta: 2019-05-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R326_M3230203(1.0)",FALSE,FALSE,NA,NA,"M3230203"
"607","S3R326_M3230204","LSD","S3R326 - Change in the financial situation of households over the last 12 months","S3R326 - Namu ukiu finansines padeties pasikeitimas per praejusius 12 men.","Education | Trend (2001M05 - 2019M05) (Was renewed: 2019-05-29)","Išsilavinimas | Tendencijos kryptis (2001M05 - 2019M05) (Atnaujinta: 2019-05-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R326_M3230204(1.0)",FALSE,FALSE,NA,NA,"M3230204"
"608","S3R326_M3230201","LSD","S3R326 - Change in the financial situation of households over the last 12 months","S3R326 - Namu ukiu finansines padeties pasikeitimas per praejusius 12 men.","Place of residence | Trend (2001M05 - 2019M05) (Was renewed: 2019-05-29)","Gyvenamoji vietove | Tendencijos kryptis (2001M05 - 2019M05) (Atnaujinta: 2019-05-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R326_M3230201(1.0)",FALSE,FALSE,NA,NA,"M3230201"
"609","S3R326_M3230202","LSD","S3R326 - Change in the financial situation of households over the last 12 months","S3R326 - Namu ukiu finansines padeties pasikeitimas per praejusius 12 men.","Sex | Trend (2001M05 - 2019M05) (Was renewed: 2019-05-29)","Lytis | Tendencijos kryptis (2001M05 - 2019M05) (Atnaujinta: 2019-05-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R326_M3230202(1.0)",FALSE,FALSE,NA,NA,"M3230202"
"610","S3R326_M3230205","LSD","S3R326 - Change in the financial situation of households over the last 12 months","S3R326 - Namu ukiu finansines padeties pasikeitimas per praejusius 12 men.","Activity status | Trend (2001M05 - 2016M04) (Not be renewed)","Tendencijos kryptis | Užimtumo statusas (2001M05 - 2016M04) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R326_M3230205(1.0)",FALSE,FALSE,NA,NA,"M3230205"
"611","S3R326_M3230206","LSD","S3R326 - Change in the financial situation of households over the last 12 months","S3R326 - Namu ukiu finansines padeties pasikeitimas per praejusius 12 men.","Income quartile groups | Trend (2001M05 - 2019M05) (Was renewed: 2019-05-29)","Pajamu kvartiline grupe | Tendencijos kryptis (2001M05 - 2019M05) (Atnaujinta: 2019-05-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R326_M3230206(1.0)",FALSE,FALSE,NA,NA,"M3230206"
"612","S3R326_M3230207","LSD","S3R326 - Change in the financial situation of households over the last 12 months","S3R326 - Namu ukiu finansines padeties pasikeitimas per praejusius 12 men.","Opinion of the population | Trend (2001M05 - 2019M05) (Was renewed: 2019-05-29)","Tendencijos kryptis | Visu gyventoju nuomone (2001M05 - 2019M05) (Atnaujinta: 2019-05-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R326_M3230207(1.0)",FALSE,FALSE,NA,NA,"M3230207"
"613","S3R326_M3230208","LSD","S3R326 - Change in the financial situation of households over the last 12 months","S3R326 - Namu ukiu finansines padeties pasikeitimas per praejusius 12 men.","Activity status | Trend (2016M05 - 2019M05) (Was renewed: 2019-04-26)","Tendencijos kryptis | Užimtumo statusas (2016M05 - 2019M05) (Atnaujinta: 2019-04-26)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R326_M3230208(1.0)",FALSE,FALSE,NA,NA,"M3230208"
"614","S3R327_M3230305","LSD","S3R327 - Forecast for the financial situation of households over the next 12 months","S3R327 - Namu ukiu finansines padeties prognoze artimiausiems 12 men.","Activity status | Trend (2001M05 - 2016M04) (Not be renewed)","Tendencijos kryptis | Užimtumo statusas (2001M05 - 2016M04) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R327_M3230305(1.0)",FALSE,FALSE,NA,NA,"M3230305"
"615","S3R327_M3230301","LSD","S3R327 - Forecast for the financial situation of households over the next 12 months","S3R327 - Namu ukiu finansines padeties prognoze artimiausiems 12 men.","Place of residence | Trend (2001M05 - 2019M05) (Was renewed: 2019-05-29)","Gyvenamoji vietove | Tendencijos kryptis (2001M05 - 2019M05) (Atnaujinta: 2019-05-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R327_M3230301(1.0)",FALSE,FALSE,NA,NA,"M3230301"
"616","S3R327_M3230303","LSD","S3R327 - Forecast for the financial situation of households over the next 12 months","S3R327 - Namu ukiu finansines padeties prognoze artimiausiems 12 men.","Age | Trend (2001M05 - 2019M05) (Was renewed: 2019-05-29)","Amžius | Tendencijos kryptis (2001M05 - 2019M05) (Atnaujinta: 2019-05-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R327_M3230303(1.0)",FALSE,FALSE,NA,NA,"M3230303"
"617","S3R327_M3230302","LSD","S3R327 - Forecast for the financial situation of households over the next 12 months","S3R327 - Namu ukiu finansines padeties prognoze artimiausiems 12 men.","Sex | Trend (2001M05 - 2019M05) (Was renewed: 2019-05-29)","Lytis | Tendencijos kryptis (2001M05 - 2019M05) (Atnaujinta: 2019-05-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R327_M3230302(1.0)",FALSE,FALSE,NA,NA,"M3230302"
"618","S3R327_M3230306","LSD","S3R327 - Forecast for the financial situation of households over the next 12 months","S3R327 - Namu ukiu finansines padeties prognoze artimiausiems 12 men.","Income quartile groups | Trend (2001M05 - 2019M05) (Was renewed: 2019-05-29)","Pajamu kvartiline grupe | Tendencijos kryptis (2001M05 - 2019M05) (Atnaujinta: 2019-05-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R327_M3230306(1.0)",FALSE,FALSE,NA,NA,"M3230306"
"619","S3R327_M3230304","LSD","S3R327 - Forecast for the financial situation of households over the next 12 months","S3R327 - Namu ukiu finansines padeties prognoze artimiausiems 12 men.","Education | Trend (2001M05 - 2019M05) (Was renewed: 2019-05-29)","Išsilavinimas | Tendencijos kryptis (2001M05 - 2019M05) (Atnaujinta: 2019-05-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R327_M3230304(1.0)",FALSE,FALSE,NA,NA,"M3230304"
